Datum,Dag,Plaats,Container,Klantnaam,Aantal Containers
2024-03-20,Wednesday,Veenendaal,3m3,Bedrijf_1,1
2024-03-20,Wednesday,Ede,10m3,Bedrijf_1,1
2024-03-20,Wednesday,Veenendaal,10m3,webshop,1
2024-03-20,Wednesday,De Wopereis,10m3,Bedrijf_2,1
2024-03-20,Wednesday,Renkum,3m3,webshop,1
2024-03-20,Wednesday,Veenendaal,3m3,Bedrijf_1,1
2024-03-20,Wednesday,Ede,10m3,Bedrijf_1,1
2024-03-20,Wednesday,Renkum,3m3,Bedrijf_2,1
2024-03-20,Wednesday,Ede,6m3,Bedrijf_2,1
2024-03-20,Wednesday,Utrecht,6m3,Bedrijf_1,1
2024-03-20,Wednesday,Ede,6m3,Bedrijf_2,1
2024-03-20,Wednesday,Ganzert,3m3,Bedrijf_2,1
2024-03-20,Wednesday,Utrecht,10m3,Bedrijf_1,1
2024-03-20,Wednesday,Ede,6m3,Bedrijf_2,1
2024-03-20,Wednesday,Veenendaal,6m3,Bedrijf_1,1
2024-03-20,Wednesday,Utrecht,3m3,Bedrijf_1,1
2024-03-20,Wednesday,Wellseind,10m3,Bedrijf_1,1
2024-03-20,Wednesday,Ede,10m3,Bedrijf_2,1
2024-03-20,Wednesday,Utrecht,6m3,webshop,1
2024-03-20,Wednesday,Ede,10m3,Bedrijf_1,1
2024-03-20,Wednesday,Tjeppenboer,6m3,Bedrijf_2,1
2024-03-20,Wednesday,Renkum,10m3,Bedrijf_2,1
2024-03-20,Wednesday,Brummen,6m3,Bedrijf_1,1
2024-03-20,Wednesday,Renkum,3m3,Bedrijf_2,1
2024-03-20,Wednesday,Renkum,10m3,Bedrijf_2,1
2024-03-20,Wednesday,Woerd,3m3,Bedrijf_1,1
2024-03-20,Wednesday,Hoogbroek,6m3,Bedrijf_1,1
2024-03-20,Wednesday,Veenendaal,10m3,Bedrijf_2,1
2024-03-20,Wednesday,Utrecht,6m3,webshop,1
2024-03-20,Wednesday,Sneidershoek,6m3,webshop,1
2024-03-20,Wednesday,Veenendaal,6m3,webshop,1
2024-03-20,Wednesday,Nigtevecht,3m3,Bedrijf_1,1
2024-03-20,Wednesday,Utrecht,10m3,Bedrijf_1,1
2024-03-20,Wednesday,Veenendaal,6m3,Bedrijf_1,1
2024-03-20,Wednesday,Portengense Brug,10m3,Bedrijf_2,1
2024-03-20,Wednesday,Ede,10m3,Bedrijf_2,1
2024-03-20,Wednesday,Utrecht,6m3,webshop,1
2024-03-20,Wednesday,Veenendaal,10m3,Bedrijf_2,1
2024-03-20,Wednesday,Utrecht,10m3,Bedrijf_2,1
2024-03-20,Wednesday,Ede,3m3,Bedrijf_2,1
2024-03-20,Wednesday,Renkum,10m3,Bedrijf_1,1
2024-03-20,Wednesday,Eldrik,6m3,webshop,1
2024-03-20,Wednesday,Veenendaal,6m3,Bedrijf_2,1
2024-03-20,Wednesday,Heelweg-West,6m3,Bedrijf_2,1
2024-03-20,Wednesday,Utrecht,6m3,Bedrijf_2,1
2024-03-20,Wednesday,t Oever,10m3,Bedrijf_1,1
2024-03-20,Wednesday,Haagje,10m3,Bedrijf_1,1
2024-03-20,Wednesday,Lichtaard,10m3,Bedrijf_1,1
2024-03-20,Wednesday,Ede,3m3,Bedrijf_2,1
2024-03-20,Wednesday,Utrecht,6m3,Bedrijf_1,1
2024-03-20,Wednesday,Meerwijck,3m3,Bedrijf_2,1
2024-03-20,Wednesday,De Nachtegaal,3m3,Bedrijf_1,1
2024-03-20,Wednesday,Grafwegen,10m3,Bedrijf_2,1
2024-03-20,Wednesday,Nieuw Milligen,10m3,webshop,1
2024-03-20,Wednesday,Ede,3m3,Bedrijf_1,1
2024-03-20,Wednesday,Anreep,6m3,Bedrijf_1,1
2024-03-20,Wednesday,Ede,6m3,Bedrijf_1,1
2024-03-20,Wednesday,Enspijk,6m3,webshop,1
2024-03-20,Wednesday,Breudijk,10m3,Bedrijf_2,1
2024-03-20,Wednesday,Utrecht,6m3,Bedrijf_1,1
2024-03-20,Wednesday,Beinum,10m3,Bedrijf_1,1
2024-03-20,Wednesday,Zuilichem,10m3,Bedrijf_1,1
2024-03-20,Wednesday,Winterswijk Woold,10m3,Bedrijf_2,1
2024-03-20,Wednesday,Renkum,3m3,Bedrijf_2,1
2024-03-20,Wednesday,Ede,6m3,Bedrijf_1,1
2024-03-20,Wednesday,Utrecht,10m3,Bedrijf_2,1
2024-03-20,Wednesday,Utrecht,6m3,Bedrijf_1,1
2024-03-20,Wednesday,Stoutenburg,10m3,Bedrijf_1,1
2024-03-20,Wednesday,Utrecht,10m3,Bedrijf_1,1
2024-03-20,Wednesday,Lochem,10m3,Bedrijf_1,1
2024-03-21,Thursday,Saasveld,10m3,Bedrijf_2,1
2024-03-21,Thursday,Utrecht,6m3,Bedrijf_1,1
2024-03-21,Thursday,Poppendamme,10m3,Bedrijf_2,1
2024-03-21,Thursday,Utrecht,10m3,Bedrijf_1,1
2024-03-21,Thursday,Hattemerbroek,6m3,webshop,1
2024-03-21,Thursday,Ede,3m3,Bedrijf_1,1
2024-03-21,Thursday,Ede,10m3,Bedrijf_2,1
2024-03-21,Thursday,Veenendaal,10m3,Bedrijf_2,1
2024-03-21,Thursday,Utrecht,6m3,Bedrijf_1,1
2024-03-21,Thursday,Utrecht,10m3,Bedrijf_1,1
2024-03-21,Thursday,Ede,6m3,Bedrijf_1,1
2024-03-21,Thursday,Ede,3m3,Bedrijf_2,1
2024-03-21,Thursday,Utrecht,10m3,Bedrijf_2,1
2024-03-21,Thursday,Klein Groningen,6m3,webshop,1
2024-03-21,Thursday,Kamerik,6m3,webshop,1
2024-03-21,Thursday,Zuidland,3m3,webshop,1
2024-03-21,Thursday,Gerven,10m3,Bedrijf_1,1
2024-03-21,Thursday,Ede,10m3,webshop,1
2024-03-21,Thursday,Eldrik,10m3,Bedrijf_2,1
2024-03-21,Thursday,Ede,6m3,webshop,1
2024-03-21,Thursday,Veenendaal,6m3,Bedrijf_1,1
2024-03-21,Thursday,Veenendaal,10m3,Bedrijf_1,1
2024-03-21,Thursday,Utrecht,6m3,webshop,1
2024-03-21,Thursday,Groenlo,10m3,Bedrijf_2,1
2024-03-21,Thursday,Utrecht,6m3,Bedrijf_2,1
2024-03-21,Thursday,Utrecht,10m3,Bedrijf_1,1
2024-03-21,Thursday,Oud Zuilen,6m3,Bedrijf_1,1
2024-03-21,Thursday,Wadenoijen,6m3,Bedrijf_1,1
2024-03-21,Thursday,Veenendaal,10m3,webshop,1
2024-03-21,Thursday,Luchtenburg,10m3,Bedrijf_1,1
2024-03-21,Thursday,Veenendaal,10m3,Bedrijf_1,1
2024-03-21,Thursday,Nieuwstadt,6m3,Bedrijf_1,1
2024-03-21,Thursday,Utrecht,10m3,Bedrijf_1,1
2024-03-21,Thursday,Wezep,10m3,Bedrijf_1,1
2024-03-21,Thursday,Oosterbeek,10m3,Bedrijf_1,1
2024-03-21,Thursday,Utrecht,10m3,webshop,1
2024-03-21,Thursday,Spurkt,6m3,Bedrijf_2,1
2024-03-21,Thursday,Ede,3m3,webshop,1
2024-03-21,Thursday,Dekkershuizen,6m3,Bedrijf_2,1
2024-03-21,Thursday,Veenendaal,10m3,Bedrijf_1,1
2024-03-21,Thursday,Utrecht,10m3,Bedrijf_1,1
2024-03-21,Thursday,Eikenheuvel,3m3,Bedrijf_2,1
2024-03-21,Thursday,Utrecht,10m3,webshop,1
2024-03-21,Thursday,Utrecht,6m3,webshop,1
2024-03-21,Thursday,Hintham,3m3,webshop,1
2024-03-21,Thursday,Waterhoek,3m3,Bedrijf_2,1
2024-03-21,Thursday,De Steeg,6m3,webshop,1
2024-03-21,Thursday,Utrecht,6m3,Bedrijf_1,1
2024-03-21,Thursday,Ede,3m3,Bedrijf_2,1
2024-03-21,Thursday,Het Oudeland,6m3,Bedrijf_1,1
2024-03-21,Thursday,Renkum,3m3,Bedrijf_2,1
2024-03-21,Thursday,Veenendaal,3m3,Bedrijf_2,1
2024-03-21,Thursday,Utrecht,10m3,Bedrijf_1,1
2024-03-21,Thursday,Didam,6m3,Bedrijf_1,1
2024-03-21,Thursday,t Harde,10m3,Bedrijf_2,1
2024-03-21,Thursday,Ede,6m3,Bedrijf_2,1
2024-03-21,Thursday,(De) Wippert (?),3m3,Bedrijf_1,1
2024-03-21,Thursday,Ede,10m3,Bedrijf_1,1
2024-03-21,Thursday,Californië,10m3,Bedrijf_1,1
2024-03-21,Thursday,Buurmalsen,6m3,Bedrijf_2,1
2024-03-21,Thursday,Renkum,10m3,Bedrijf_2,1
2024-03-21,Thursday,Veenendaal,10m3,Bedrijf_1,1
2024-03-21,Thursday,Veenendaal,3m3,webshop,1
2024-03-21,Thursday,Winterswijk Miste,3m3,Bedrijf_1,1
2024-03-21,Thursday,Renkum,3m3,Bedrijf_1,1
2024-03-21,Thursday,Renkum,3m3,webshop,1
2024-03-21,Thursday,Utrecht,10m3,Bedrijf_1,1
2024-03-21,Thursday,Rinsumageast / Rinsumageest,3m3,Bedrijf_2,1
2024-03-21,Thursday,Groessen,6m3,webshop,1
2024-03-21,Thursday,Ede,6m3,webshop,1
2024-03-21,Thursday,Utrecht,3m3,Bedrijf_2,1
2024-03-21,Thursday,Huisseling,6m3,Bedrijf_1,1
2024-03-21,Thursday,Ede,10m3,webshop,1
2024-03-21,Thursday,Nieuwerkerk,3m3,Bedrijf_1,1
2024-03-21,Thursday,Renkum,6m3,Bedrijf_2,1
2024-03-21,Thursday,Garderbroek,3m3,Bedrijf_1,1
2024-03-21,Thursday,Spijk,6m3,webshop,1
2024-03-22,Friday,Groessen,10m3,webshop,1
2024-03-22,Friday,Veenendaal,6m3,Bedrijf_2,1
2024-03-22,Friday,Opmeeden,10m3,webshop,1
2024-03-22,Friday,Renkum,6m3,Bedrijf_1,1
2024-03-22,Friday,Bontemorgen,10m3,Bedrijf_1,1
2024-03-22,Friday,Veenendaal,6m3,Bedrijf_2,1
2024-03-22,Friday,Veldwijk,6m3,Bedrijf_1,1
2024-03-22,Friday,Heilig Landstichting,6m3,Bedrijf_1,1
2024-03-22,Friday,Utrecht,3m3,Bedrijf_1,1
2024-03-22,Friday,Vinkwijk,10m3,webshop,1
2024-03-22,Friday,Schependom,10m3,Bedrijf_1,1
2024-03-22,Friday,Veenendaal,10m3,webshop,1
2024-03-22,Friday,Doetinchem,6m3,webshop,1
2024-03-22,Friday,Bemmel,6m3,Bedrijf_1,1
2024-03-22,Friday,Hanendorp,10m3,Bedrijf_1,1
2024-03-22,Friday,Veenendaal,10m3,webshop,1
2024-03-22,Friday,Zennewijnen,3m3,Bedrijf_2,1
2024-03-22,Friday,Beerenplaat,6m3,webshop,1
2024-03-22,Friday,Klein Genhout,6m3,Bedrijf_2,1
2024-03-22,Friday,Ede,10m3,Bedrijf_1,1
2024-03-22,Friday,Utrecht,3m3,webshop,1
2024-03-22,Friday,Elburg,3m3,Bedrijf_1,1
2024-03-22,Friday,Veenendaal,10m3,Bedrijf_1,1
2024-03-22,Friday,Renkum,3m3,Bedrijf_2,1
2024-03-22,Friday,Molenhoek,6m3,webshop,1
2024-03-22,Friday,Drie,6m3,Bedrijf_2,1
2024-03-22,Friday,Renkum,3m3,webshop,1
2024-03-22,Friday,Nederhemert-Noord,6m3,webshop,1
2024-03-22,Friday,Steenenkamer,6m3,Bedrijf_2,1
2024-03-22,Friday,Utrecht,10m3,Bedrijf_2,1
2024-03-22,Friday,Veenendaal,6m3,Bedrijf_2,1
2024-03-22,Friday,Illikhoven,6m3,Bedrijf_2,1
2024-03-22,Friday,Veenendaal,10m3,Bedrijf_2,1
2024-03-22,Friday,Utrecht,10m3,Bedrijf_1,1
2024-03-22,Friday,Enspijk,6m3,Bedrijf_2,1
2024-03-22,Friday,Ede,10m3,Bedrijf_2,1
2024-03-22,Friday,Veenendaal,6m3,webshop,1
2024-03-22,Friday,Heveadorp,3m3,webshop,1
2024-03-22,Friday,Renkum,10m3,Bedrijf_1,1
2024-03-22,Friday,Loenen,3m3,Bedrijf_2,1
2024-03-22,Friday,De Eng,6m3,Bedrijf_2,1
2024-03-22,Friday,Ophemert,10m3,webshop,1
2024-03-22,Friday,Utrecht,10m3,Bedrijf_2,1
2024-03-22,Friday,Utrecht,6m3,webshop,1
2024-03-22,Friday,Kromwijk,3m3,Bedrijf_2,1
2024-03-22,Friday,Lopik,10m3,Bedrijf_1,1
2024-03-22,Friday,Utrecht,10m3,webshop,1
2024-03-22,Friday,Winterswijk Ratum,6m3,Bedrijf_1,1
2024-03-22,Friday,Vierbannen,6m3,Bedrijf_1,1
2024-03-22,Friday,Renkum,6m3,webshop,1
2024-03-22,Friday,Woord,6m3,Bedrijf_2,1
2024-03-22,Friday,Gameren,6m3,Bedrijf_1,1
2024-03-22,Friday,Ede,10m3,Bedrijf_2,1
2024-03-22,Friday,Emmer-Compascuum,6m3,Bedrijf_1,1
2024-03-22,Friday,Heereburen,6m3,Bedrijf_2,1
2024-03-22,Friday,Voorne,3m3,Bedrijf_1,1
2024-03-22,Friday,Ede,6m3,Bedrijf_1,1
2024-03-22,Friday,Veenendaal,6m3,Bedrijf_2,1
2024-03-22,Friday,Ede,10m3,Bedrijf_1,1
2024-03-22,Friday,Ede,3m3,Bedrijf_1,1
2024-03-22,Friday,De Hoef,6m3,Bedrijf_2,1
2024-03-22,Friday,Westendorp,10m3,webshop,1
2024-03-22,Friday,Pinke(n)veer (?),10m3,Bedrijf_2,1
2024-03-22,Friday,Kûkherne / Kuikhorne,3m3,Bedrijf_1,1
2024-03-22,Friday,Ede,10m3,Bedrijf_2,1
2024-03-22,Friday,Heineburen,6m3,Bedrijf_2,1
2024-03-22,Friday,Bennebroek,3m3,Bedrijf_2,1
2024-03-22,Friday,De Glind,6m3,Bedrijf_2,1
2024-03-22,Friday,Zaandam,6m3,webshop,1
2024-03-22,Friday,Valkenheide,10m3,Bedrijf_1,1
2024-03-22,Friday,IJzerlo,10m3,Bedrijf_1,1
2024-03-22,Friday,Veenendaal,3m3,Bedrijf_2,1
2024-03-22,Friday,Nijemirdum / Nijemardum,6m3,Bedrijf_1,1
2024-03-22,Friday,Sleeburg,3m3,webshop,1
2024-03-22,Friday,Lengel,10m3,Bedrijf_2,1
2024-03-22,Friday,Renkum,6m3,Bedrijf_2,1
2024-03-22,Friday,Bredelaar,10m3,Bedrijf_1,1
2024-03-22,Friday,Harskamp,10m3,webshop,1
2024-03-22,Friday,Renkum,6m3,Bedrijf_1,1
2024-03-22,Friday,Ede,3m3,Bedrijf_2,1
2024-03-22,Friday,Veenendaal,6m3,Bedrijf_1,1
2024-03-22,Friday,Veld-Oostenrijk,6m3,Bedrijf_2,1
2024-03-22,Friday,Ede,10m3,Bedrijf_1,1
2024-03-22,Friday,Ede,10m3,webshop,1
2024-03-23,Saturday,Essen,3m3,webshop,1
2024-03-23,Saturday,Tiel,6m3,Bedrijf_2,1
2024-03-23,Saturday,Lutjelollum / Lutsjelollum (?),3m3,Bedrijf_1,1
2024-03-23,Saturday,Vragender,3m3,Bedrijf_1,1
2024-03-23,Saturday,Heesselt,6m3,webshop,1
2024-03-23,Saturday,Teersdijk,6m3,Bedrijf_2,1
2024-03-23,Saturday,Wijk bij Duurstede,3m3,Bedrijf_2,1
2024-03-23,Saturday,Renkum,10m3,webshop,1
2024-03-23,Saturday,De Jammer,10m3,Bedrijf_2,1
2024-03-23,Saturday,Renkum,10m3,Bedrijf_1,1
2024-03-23,Saturday,Oude Maasdijk,10m3,Bedrijf_1,1
2024-03-23,Saturday,Voorstonden,3m3,Bedrijf_2,1
2024-03-23,Saturday,Renkum,3m3,Bedrijf_1,1
2024-03-23,Saturday,Zwiep,10m3,Bedrijf_2,1
2024-03-23,Saturday,Maatsehei,3m3,Bedrijf_2,1
2024-03-23,Saturday,Huinerbroek,10m3,webshop,1
2024-03-23,Saturday,Heide,6m3,Bedrijf_1,1
2024-03-23,Saturday,Tiengemeten,10m3,Bedrijf_1,1
2024-03-23,Saturday,Renkum,6m3,Bedrijf_2,1
2024-03-23,Saturday,Elspeet,10m3,Bedrijf_2,1
2024-03-23,Saturday,Bovenberg,10m3,Bedrijf_2,1
2024-03-23,Saturday,Veenendaal,6m3,Bedrijf_1,1
2024-03-23,Saturday,Westerhoven,10m3,Bedrijf_1,1
2024-03-23,Saturday,Schoonloo,3m3,Bedrijf_1,1
2024-03-23,Saturday,Renkum,3m3,Bedrijf_2,1
2024-03-23,Saturday,Utrecht,6m3,Bedrijf_1,1
2024-03-23,Saturday,Veenendaal,6m3,Bedrijf_1,1
2024-03-23,Saturday,Winterswijk Woold,10m3,webshop,1
2024-03-23,Saturday,Ede,3m3,Bedrijf_2,1
2024-03-23,Saturday,Helle,10m3,Bedrijf_2,1
2024-03-23,Saturday,Renkum,10m3,Bedrijf_2,1
2024-03-23,Saturday,Renkum,10m3,Bedrijf_1,1
2024-03-23,Saturday,Ede,6m3,Bedrijf_2,1
2024-03-23,Saturday,Utrecht,10m3,Bedrijf_1,1
2024-03-23,Saturday,Delwijnen,6m3,Bedrijf_1,1
2024-03-23,Saturday,Veenendaal,6m3,Bedrijf_1,1
2024-03-23,Saturday,Overlangel,10m3,Bedrijf_1,1
2024-03-23,Saturday,Utrecht,10m3,Bedrijf_1,1
2024-03-23,Saturday,Ede,3m3,Bedrijf_2,1
2024-03-23,Saturday,Duivendrecht,3m3,webshop,1
2024-03-23,Saturday,Renkum,10m3,Bedrijf_2,1
2024-03-23,Saturday,Velserbroek,6m3,Bedrijf_1,1
2024-03-23,Saturday,Ede,6m3,Bedrijf_1,1
2024-03-23,Saturday,Wapenveld,10m3,Bedrijf_1,1
2024-03-23,Saturday,Gersloot / Gersleat,10m3,Bedrijf_2,1
2024-03-23,Saturday,Boekelte,6m3,Bedrijf_1,1
2024-03-23,Saturday,Heelweg-Oost,3m3,webshop,1
2024-03-23,Saturday,Klein-Azewijn,10m3,Bedrijf_1,1
2024-03-23,Saturday,Zetten,10m3,webshop,1
2024-03-23,Saturday,Utrecht,6m3,Bedrijf_2,1
2024-03-23,Saturday,Ede,3m3,Bedrijf_2,1
2024-03-23,Saturday,Veenendaal,10m3,Bedrijf_2,1
2024-03-23,Saturday,Ede,6m3,webshop,1
2024-03-23,Saturday,Utrecht,6m3,webshop,1
2024-03-23,Saturday,Peij,6m3,Bedrijf_1,1
2024-03-23,Saturday,Rossum,10m3,Bedrijf_2,1
2024-03-23,Saturday,Achterdrempt,3m3,Bedrijf_1,1
2024-03-23,Saturday,Herveld-Zuid,3m3,Bedrijf_1,1
2024-03-23,Saturday,Heiveld,3m3,Bedrijf_1,1
2024-03-23,Saturday,De Schoolt,10m3,Bedrijf_1,1
2024-03-23,Saturday,Nieuwegein,6m3,webshop,1
2024-03-23,Saturday,Greffelkamp,3m3,Bedrijf_2,1
2024-03-23,Saturday,Utrecht,10m3,Bedrijf_1,1
2024-03-23,Saturday,Achterveld,6m3,Bedrijf_2,1
2024-03-23,Saturday,Harreveld,6m3,Bedrijf_2,1
2024-03-23,Saturday,Den Oord,10m3,Bedrijf_1,1
2024-03-23,Saturday,Ede,3m3,Bedrijf_2,1
2024-03-23,Saturday,Molenstad,3m3,Bedrijf_1,1
2024-03-23,Saturday,Ede,6m3,Bedrijf_1,1
2024-03-23,Saturday,Keijenborg,10m3,Bedrijf_1,1
2024-03-23,Saturday,Exel-Tol,6m3,Bedrijf_2,1
2024-03-23,Saturday,De Klem,6m3,webshop,1
2024-03-23,Saturday,Geesteren,10m3,Bedrijf_1,1
2024-03-23,Saturday,De Haere,6m3,Bedrijf_1,1
2024-03-23,Saturday,Dieverbrug,6m3,Bedrijf_2,1
2024-03-23,Saturday,Tolkamer,6m3,Bedrijf_1,1
2024-03-23,Saturday,Lunen,3m3,Bedrijf_2,1
2024-03-23,Saturday,Exel-Tol,10m3,Bedrijf_2,1
2024-03-23,Saturday,Passewaaij,10m3,Bedrijf_2,1
2024-03-23,Saturday,Veenendaal,10m3,Bedrijf_2,1
2024-03-23,Saturday,Gieltjesdorp,6m3,Bedrijf_2,1
2024-03-23,Saturday,Renkum,10m3,Bedrijf_2,1
2024-03-23,Saturday,Maarssen,10m3,Bedrijf_2,1
2024-03-23,Saturday,Utrecht,10m3,Bedrijf_2,1
2024-03-23,Saturday,Nessersluis,10m3,Bedrijf_2,1
2024-03-23,Saturday,Renkum,10m3,webshop,1
2024-03-25,Monday,Renkum,6m3,Bedrijf_1,1
2024-03-25,Monday,Schoonrewoerd,6m3,Bedrijf_2,1
2024-03-25,Monday,Ede,6m3,Bedrijf_2,1
2024-03-25,Monday,Aalsmeer,6m3,Bedrijf_1,1
2024-03-25,Monday,Baaiduinen / Baaidúnen,10m3,Bedrijf_2,1
2024-03-25,Monday,Utrecht,10m3,Bedrijf_1,1
2024-03-25,Monday,Utrecht,10m3,Bedrijf_2,1
2024-03-25,Monday,Leens,3m3,Bedrijf_2,1
2024-03-25,Monday,Schietecoven,6m3,Bedrijf_1,1
2024-03-25,Monday,Overasselt,10m3,Bedrijf_1,1
2024-03-25,Monday,Uithoorn,6m3,Bedrijf_1,1
2024-03-25,Monday,Looveer,10m3,Bedrijf_2,1
2024-03-25,Monday,t Woud,6m3,webshop,1
2024-03-25,Monday,Utrecht,10m3,Bedrijf_2,1
2024-03-25,Monday,Achterhoek,10m3,Bedrijf_1,1
2024-03-25,Monday,Doesburgerbuurt,10m3,Bedrijf_2,1
2024-03-25,Monday,Oud-Lutten,3m3,Bedrijf_2,1
2024-03-25,Monday,Renkum,10m3,webshop,1
2024-03-25,Monday,Reidswal / Reidswâl,3m3,Bedrijf_1,1
2024-03-25,Monday,Aerdenburg,3m3,Bedrijf_2,1
2024-03-25,Monday,Doeveren,3m3,Bedrijf_1,1
2024-03-25,Monday,Renswoude,10m3,webshop,1
2024-03-25,Monday,Giesbeek,10m3,Bedrijf_2,1
2024-03-25,Monday,Bruggen,10m3,Bedrijf_1,1
2024-03-25,Monday,Renkum,6m3,webshop,1
2024-03-25,Monday,Utrecht,10m3,Bedrijf_2,1
2024-03-25,Monday,Renkum,10m3,webshop,1
2024-03-25,Monday,Sirjansland,3m3,webshop,1
2024-03-25,Monday,Moordhuizen,10m3,webshop,1
2024-03-25,Monday,Renkum,6m3,Bedrijf_2,1
2024-03-25,Monday,Heijen,6m3,Bedrijf_1,1
2024-03-25,Monday,Nigtevecht,3m3,Bedrijf_2,1
2024-03-25,Monday,Ede,10m3,Bedrijf_1,1
2024-03-25,Monday,Renkum,6m3,Bedrijf_1,1
2024-03-25,Monday,Renkum,3m3,Bedrijf_1,1
2024-03-25,Monday,Renkum,10m3,Bedrijf_2,1
2024-03-25,Monday,Nederbiel,10m3,Bedrijf_2,1
2024-03-25,Monday,Houten,6m3,webshop,1
2024-03-25,Monday,Bitgummole / Beetgumermolen,10m3,webshop,1
2024-03-25,Monday,Utrecht,6m3,Bedrijf_1,1
2024-03-25,Monday,Asch,6m3,webshop,1
2024-03-25,Monday,Steenovens,3m3,webshop,1
2024-03-25,Monday,Veenendaal,10m3,Bedrijf_1,1
2024-03-25,Monday,Ede,6m3,Bedrijf_2,1
2024-03-25,Monday,Heelweg-Oost,10m3,Bedrijf_2,1
2024-03-25,Monday,Barchem,10m3,Bedrijf_2,1
2024-03-25,Monday,Amerongen,3m3,webshop,1
2024-03-25,Monday,Wenum,10m3,webshop,1
2024-03-25,Monday,Veenendaal,6m3,Bedrijf_1,1
2024-03-25,Monday,Renkum,6m3,Bedrijf_2,1
2024-03-25,Monday,Ede,6m3,Bedrijf_1,1
2024-03-25,Monday,Kekerdom,6m3,webshop,1
2024-03-25,Monday,Blauwkapel,10m3,webshop,1
2024-03-25,Monday,Duinen,6m3,Bedrijf_2,1
2024-03-25,Monday,Woudenberg,6m3,webshop,1
2024-03-25,Monday,Utrecht,6m3,Bedrijf_1,1
2024-03-25,Monday,Putten,6m3,Bedrijf_1,1
2024-03-25,Monday,Renkum,6m3,Bedrijf_2,1
2024-03-25,Monday,Holthuizen,10m3,webshop,1
2024-03-25,Monday,Utrecht,6m3,Bedrijf_1,1
2024-03-25,Monday,Overbiel,10m3,Bedrijf_2,1
2024-03-25,Monday,Veenendaal,10m3,Bedrijf_1,1
2024-03-25,Monday,Renkum,6m3,Bedrijf_1,1
2024-03-25,Monday,Exel-Tol,6m3,Bedrijf_1,1
2024-03-25,Monday,Utrecht,3m3,webshop,1
2024-03-25,Monday,Hooglanderveen,10m3,Bedrijf_1,1
2024-03-25,Monday,Bronneger,6m3,Bedrijf_2,1
2024-03-25,Monday,Veenendaal,10m3,Bedrijf_2,1
2024-03-25,Monday,Dale,6m3,Bedrijf_1,1
2024-03-25,Monday,Lagebiezen,10m3,Bedrijf_1,1
2024-03-25,Monday,Utrecht,3m3,Bedrijf_1,1
2024-03-26,Tuesday,Selwerd,3m3,Bedrijf_1,1
2024-03-26,Tuesday,Hoog Kana,10m3,Bedrijf_2,1
2024-03-26,Tuesday,Kortenhoeven,10m3,Bedrijf_2,1
2024-03-26,Tuesday,Harfsen,10m3,Bedrijf_1,1
2024-03-26,Tuesday,Aerdt,10m3,Bedrijf_1,1
2024-03-26,Tuesday,Oud-Drimmelen,10m3,Bedrijf_1,1
2024-03-26,Tuesday,Kadijk,10m3,Bedrijf_2,1
2024-03-26,Tuesday,Ede,6m3,Bedrijf_2,1
2024-03-26,Tuesday,Ede,10m3,webshop,1
2024-03-26,Tuesday,Voorstonden,10m3,Bedrijf_2,1
2024-03-26,Tuesday,Manen,10m3,webshop,1
2024-03-26,Tuesday,Hulhuizen,10m3,webshop,1
2024-03-26,Tuesday,Moordhuizen,3m3,Bedrijf_1,1
2024-03-26,Tuesday,Ede,10m3,Bedrijf_2,1
2024-03-26,Tuesday,Vlaardingen,3m3,Bedrijf_1,1
2024-03-26,Tuesday,Utrecht,6m3,Bedrijf_1,1
2024-03-26,Tuesday,Ede,10m3,webshop,1
2024-03-26,Tuesday,Renkum,10m3,Bedrijf_1,1
2024-03-26,Tuesday,Renkum,10m3,Bedrijf_1,1
2024-03-26,Tuesday,Maasvlakte,6m3,Bedrijf_2,1
2024-03-26,Tuesday,Veenendaal,6m3,Bedrijf_1,1
2024-03-26,Tuesday,Renkum,10m3,Bedrijf_2,1
2024-03-26,Tuesday,Wordragen,10m3,webshop,1
2024-03-26,Tuesday,Armhoede,3m3,Bedrijf_1,1
2024-03-26,Tuesday,Wilp,6m3,Bedrijf_2,1
2024-03-26,Tuesday,Loenen aan de Vecht,3m3,Bedrijf_1,1
2024-03-26,Tuesday,Groot(-)Dochteren,10m3,Bedrijf_2,1
2024-03-26,Tuesday,Gietelo,6m3,Bedrijf_1,1
2024-03-26,Tuesday,Lichtenvoorde,6m3,Bedrijf_2,1
2024-03-26,Tuesday,Holterhoek,6m3,Bedrijf_2,1
2024-03-26,Tuesday,Renkum,10m3,Bedrijf_2,1
2024-03-26,Tuesday,Renkum,3m3,webshop,1
2024-03-26,Tuesday,Veenendaal,6m3,webshop,1
2024-03-26,Tuesday,Jaarsveld,3m3,Bedrijf_1,1
2024-03-26,Tuesday,Nieuw-Beijerland,10m3,Bedrijf_1,1
2024-03-26,Tuesday,Veenendaal,6m3,Bedrijf_1,1
2024-03-26,Tuesday,Opheusden,6m3,Bedrijf_1,1
2024-03-26,Tuesday,Zetten,6m3,Bedrijf_2,1
2024-03-26,Tuesday,Renkum,10m3,Bedrijf_2,1
2024-03-26,Tuesday,Veenendaal,10m3,Bedrijf_1,1
2024-03-26,Tuesday,Veenendaal,10m3,webshop,1
2024-03-26,Tuesday,Utrecht,10m3,Bedrijf_2,1
2024-03-26,Tuesday,Renkum,3m3,Bedrijf_2,1
2024-03-26,Tuesday,Roodeschool,6m3,webshop,1
2024-03-26,Tuesday,Ede,6m3,Bedrijf_2,1
